,W_n1,W_n2,X1-X2,X1,X2
0,1.95,1.55,-0.6045414847334909,0.22780255581089492,0.8323440405443858
1,1.95,1.6,-0.5985072641135062,0.22577256888205263,0.8242798329955588
2,1.9,1.5,-0.6045213982413193,0.22780432945705534,0.8323257276983747
3,1.9,1.55,-0.5984886463521955,0.22577446675277513,0.8242631131049706
4,1.85,1.45,-0.6044988614360228,0.22780631920128036,0.8323051806373032
5,1.85,1.5,-0.5984677573843122,0.22577659586615437,0.8242443532504666
6,1.8,1.4,-0.604473575492299,0.2278085513288995,0.8322821268211985
7,1.8,1.45,-0.5984443202114793,0.22577898435205138,0.8242233045635307
8,1.75,1.35,-0.6044452051638042,0.22781105531118928,0.8322562604749935
9,1.75,1.4,-0.5984180240703127,0.22578166375046269,0.8241996878207755
10,1.7,1.3,-0.6044133743497002,0.2278138641886069,0.8322272385383072
11,1.7,1.35,-0.5983885203213939,0.22578466942188385,0.8241731897432778
12,1.65,1.25,-0.6043776611230782,0.22781701499936433,0.8321946761224426
13,1.65,1.3,-0.5983554178388251,0.22578804100626498,0.82414345884509
14,1.6,1.2,-0.6043375921565586,0.2278205492585182,0.8321581414150768
15,1.6,1.25,-0.59831827784006,0.22579182293611139,0.8241101007761714
16,1.55,1.15,-0.6042926364717169,0.22782451349326932,0.8321171499649863
17,1.55,1.2,-0.5982766080887505,0.22579606500985822,0.8240726730986088
18,1.5,1.1,-0.6042421984316863,0.22782895984076912,0.8320711582724554
19,1.5,1.15,-0.5982298563946258,0.22580082303227056,0.8240306794268963
20,1.45,1.05,-0.6041856098858158,0.22783394671532836,0.8320195566011442
21,1.45,1.1,-0.5981777589234982,0.2258061595293082,0.8239839184528064
22,1.4,1.0,-0.6041229582145055,0.22783953955259872,0.8319624977671042
23,1.4,1.05,-0.5981200530739339,0.2258121445455862,0.8239321976195201
24,1.35,0.95,-0.6040531465112216,0.22784581163898476,0.8318989581502063
25,1.35,1.0,-0.5980553106875839,0.22581885653333708,0.823874167220921
26,1.3,0.9,-0.6039748235428584,0.22785284503526898,0.8318276685781274
27,1.3,0.95,-0.5979826743889849,0.2258263833425594,0.8238090577315442
28,1.25,0.85,-0.6038869526212249,0.2278607316041631,0.831747684225388
29,1.25,0.9,-0.5979011825047953,0.2258348233228469,0.8237360058276422
30,1.2,0.8,-0.6037883710471186,0.2278695741522479,0.8316579451993664
31,1.2,0.85,-0.5978097564212916,0.2258442865482027,0.8236540429694943
32,1.15,0.75,-0.6036777748625917,0.227879487697474,0.8315572625600657
33,1.15,0.8,-0.5977071864216575,0.2258548961769564,0.823562082598614
34,1.1,0.7,-0.6035537017766833,0.22789060087407753,0.8314443026507609
35,1.1,0.75,-0.5975921158231958,0.22586678995963655,0.8234589057828324
36,1.05,0.65,-0.6034145120510785,0.22790305748733414,0.8313175695384127
37,1.05,0.7,-0.5974630232149858,0.22588012190833553,0.8233431451233213
38,1.0,0.6,-0.6032583671081541,0.22791701823103236,0.8311753853391864
39,1.0,0.65,-0.5973182025736178,0.22589506414163607,0.8232132667152539
40,0.95,0.55,-0.603083205598294,0.2279326625807945,0.8310158681790885
41,0.95,0.6,-0.5971557410104191,0.22591180891948995,0.823067549929909
42,0.9,0.5,-0.6028867166350091,0.22795019087632612,0.8308369075113352
43,0.9,0.55,-0.5969734938766385,0.2259305708825005,0.8229040647591389
44,0.85,0.45,-0.6026663098759121,0.22796982660525603,0.8306361364811681
45,0.85,0.5,-0.5967690569239523,0.22595158950969557,0.822720646433648
46,0.8,0.4,-0.6024190820943082,0.22799181890028966,0.8304109009945978
47,0.8,0.45,-0.5965397351860338,0.22597513180799186,0.8225148669940257
48,0.75,0.35,-0.6021420770540904,0.22801614805653864,0.8301582251106291
49,0.75,0.4,-0.5962825353052024,0.2260014681523631,0.8222840034575655
50,0.7,0.3,-0.6018342641105013,0.22804321913049552,0.8298774832409969
51,0.7,0.35,-0.5959945530864894,0.22603044909840692,0.8220250021848963
52,0.65,0.25,-0.6014928715915022,0.22807351713162033,0.8295663887231226
53,0.65,0.3,-0.5956772500189267,0.2260628868466849,0.8217401368656115
54,0.6,0.2,-0.6011099919106192,0.22810741645360466,0.8292174083642239
55,0.6,0.25,-0.5953219727823423,0.2260991830269853,0.8214211558093276
56,0.55,0.15,-0.6006806083030025,0.22814533232046957,0.8288259406234721
57,0.5,0.1,-0.6001991041184493,0.2281877245754375,0.8283868286938868
58,0.45,0.05,-0.599661463588358,0.22823510164824046,0.8278965652365985
59,0.4,-0.05,-0.6045955574551699,0.2301524542151112,0.8347480116702811
60,0.4,0.0,-0.5990679594165741,0.22828802465887732,0.8273559840754514
61,0.35,-0.1,-0.6038769362144971,0.23020733321674663,0.8340842694312438
62,0.35,-0.05,-0.5984025505632762,0.22834711159791216,0.8267496621611884
63,0.3,-0.15,-0.6030856353581328,0.23026855913052877,0.8333541944886615
64,0.3,-0.1,-0.5976566035498181,0.22841304150130387,0.8260696450511219
65,0.25,-0.2,-0.6022007751977906,0.23033681996739594,0.8325375951651866
66,0.25,-0.15,-0.5968352236628708,0.22848655851095764,0.8253217821738285
67,0.2,-0.25,-0.6012172336669712,0.23041286689521878,0.83163010056219
68,0.2,-0.2,-0.5959162690254349,0.22856847568015112,0.8244847447055861
69,0.15,-0.3,-0.6001280239261584,0.23049751717411354,0.830625541100272
70,0.1,-0.4,-0.6039173803857154,0.232294005416041,0.8362113858017564
71,0.1,-0.35,-0.5989183483792868,0.23059165644475624,0.829510004824043
72,0.05,-0.45,-0.6024936180773789,0.2323905740043046,0.8348841920816835
73,0.05,-0.4,-0.5975781485775659,0.23069624011328996,0.8282743886908558
74,0.0,-0.5,-0.6009170488561447,0.232497705645867,0.8334147545020117
75,0.0,-0.45,-0.596100520797078,0.23081229352698124,0.8269128143240593
76,-0.05,-0.6,-0.6037139152350871,0.23416881312419813,0.8378827283592852
77,-0.05,-0.55,-0.5991773813865313,0.23261640103467923,0.8317937824212105
78,-0.1,-0.65,-0.6016867619981735,0.23428943036283004,0.8359761923610035
79,-0.1,-0.6,-0.5972634214510707,0.23274771878071313,0.8300111402317838
80,-0.15,-0.75,-0.6035792490977874,0.23583323034466563,0.839412479442453
81,-0.15,-0.7,-0.5994654685588201,0.23442261745512016,0.8338880860139403
82,-0.15,-0.65,-0.5951629728815157,0.2328927696287664,0.828055742510282
83,-0.2,-0.85,-0.6047945331390996,0.23724948599561393,0.8420440191347135
84,-0.2,-0.8,-0.6010143806685866,0.2359698623200765,0.8369842429886631
85,-0.2,-0.75,-0.5970354070375883,0.23456942048497284,0.8316048275225612
86,-0.25,-0.9,-0.6018641186008575,0.23738625429466792,0.8392503728955255
87,-0.25,-0.85,-0.5982175710669665,0.23611796704016919,0.8343355381071357
88,-0.3,-1.0,-0.601974086883894,0.23868673329516135,0.8406608201790553
89,-0.3,-0.95,-0.5986764501103825,0.2375362569849712,0.8362127070953537
90,-0.3,-0.9,-0.5951801531436125,0.23627987933028965,0.8314600324739021
91,-0.35,-1.15,-0.6040729255085096,0.24081963315141,0.8448925586599195
92,-0.35,-1.1,-0.6013225522856576,0.23987712162311686,0.8411996739087744
93,-0.35,-1.05,-0.5983802176754139,0.2388354888670843,0.8372157065424982
94,-0.35,-1.0,-0.5952316815432243,0.2377003696242612,0.8329320511674855
95,-0.4,-1.3,-0.6045544726119821,0.2425705019203747,0.8471249745323568
96,-0.4,-1.25,-0.6023176452355986,0.24180411162540083,0.8441217568609994
97,-0.4,-1.2,-0.5999098041395607,0.24095396404447073,0.8408637681840315
98,-0.4,-1.15,-0.5973010785624369,0.2400258267870772,0.837326905349514
99,-0.45,-1.45,-0.6035256992222514,0.24399666846487852,0.84752236768713
100,-0.45,-1.4,-0.6017611222204848,0.24337444992054663,0.8451355721410315
101,-0.45,-1.35,-0.5998297187277126,0.24268995964062828,0.8425196783683409
102,-0.45,-1.3,-0.5977253439176373,0.24193749581679092,0.8396628397344282
103,-0.45,-1.25,-0.5954535796240921,0.2410999113885262,0.8365534910126183
104,-0.5,-1.75,-0.6045644397272713,0.24634381757547222,0.8509082573027434
105,-0.5,-1.7,-0.603534849719783,0.24598733655028437,0.8495221862700674
106,-0.5,-1.65,-0.6024007886689868,0.24558503769434742,0.8479858263633343
107,-0.5,-1.6,-0.6011545383260462,0.24513931704988154,0.8462938553759277
108,-0.5,-1.55,-0.599779222255863,0.24464620041949978,0.8444254226753628
109,-0.5,-1.5,-0.5982652030310414,0.2441015181942457,0.842366721225287
110,-0.5,-1.45,-0.5966109094326199,0.2434919902495839,0.8401028996822038
111,-0.55,-2.0,-0.6015140423442804,0.24748832408688845,0.8490023664311689
112,-0.55,-1.95,-0.6008839315679407,0.2472605823696872,0.8481445139376279
113,-0.55,-1.9,-0.6001901031751303,0.24700686669486352,0.8471969698699938
114,-0.55,-1.85,-0.5994119377802012,0.24672445161143225,0.8461363893916335
115,-0.55,-1.8,-0.5985554205452932,0.24641038388934738,0.8449658044346406
116,-0.55,-1.75,-0.5975998195486365,0.2460614779943261,0.8436612975429626
117,-0.55,-1.7,-0.5965491836364784,0.2456684903060131,0.8422176739424915
118,-0.55,-1.65,-0.5953923260879745,0.24523175426583302,0.8406240803538075
